#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 6 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading words
<div class="front-main">ちぎる</div><div class="front-example-sentence-1">パンを小さくちぎって食べた。</div>	<div class="back-main-reading">ちぎる</div><div class="back-main-english">Tear off</div><div class="back-example-sentence-1-reading">パンをちいさくちぎってたべた。</div><div class="back-example-sentence-1-english">I tore the bread into small pieces and ate it.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">ほえる</div><div class="front-example-sentence-1">犬が大きな声でほえた。</div>	<div class="back-main-reading">ほえる</div><div class="back-main-english">Bark</div><div class="back-example-sentence-1-reading">いぬがおおきなこえでほえた。</div><div class="back-example-sentence-1-english">The dog barked loudly.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">うなる</div><div class="front-example-sentence-1">問題の答えがわからずうなってしまった。</div>	<div class="back-main-reading">うなる</div><div class="back-main-english">Growl/groan</div><div class="back-example-sentence-1-reading">もんだいのこたえがわからずうなってしまった。</div><div class="back-example-sentence-1-english">I groaned because I couldn't figure out the answer to the problem.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">もれる</div><div class="front-example-sentence-1">天井から雨がもれている。</div>	<div class="back-main-reading">もれる</div><div class="back-main-english">Leak (e.g. water leaks out)</div><div class="back-example-sentence-1-reading">てんじょうからあめがもれている。</div><div class="back-example-sentence-1-english">Rain is leaking from the ceiling.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">こぼれる</div><div class="front-example-sentence-1">コップから水がこぼれた。</div>	<div class="back-main-reading">こぼれる</div><div class="back-main-english">Spill</div><div class="back-example-sentence-1-reading">コップからみずがこぼれた。</div><div class="back-example-sentence-1-english">Water spilled from the cup.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">ふさぐ</div><div class="front-example-sentence-1">くしゃみをするとき、手で口をふさいだ。</div>	<div class="back-main-reading">ふさぐ</div><div class="back-main-english">Cover/block up</div><div class="back-example-sentence-1-reading">くしゃみをするとき、てでくちをふさいだ。</div><div class="back-example-sentence-1-english">I covered my mouth with my hand when sneezing.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">つるす</div><div class="front-example-sentence-1">窓にカーテンをつるした。</div>	<div class="back-main-reading">つるす</div><div class="back-main-english">Hang (e.g. a curtain)</div><div class="back-example-sentence-1-reading">まどにカーテンをつるした。</div><div class="back-example-sentence-1-english">I hung curtains on the window.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">なめる</div><div class="front-example-sentence-1">犬が私の手をなめた。</div>	<div class="back-main-reading">なめる</div><div class="back-main-english">Lick</div><div class="back-example-sentence-1-reading">いぬがわたしのてをなめた。</div><div class="back-example-sentence-1-english">The dog licked my hand.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">しゃぶる</div><div class="front-example-sentence-1">風邪でのどが痛いので、あめをしゃぶった。</div>	<div class="back-main-reading">しゃぶる</div><div class="back-main-english">Suck (e.g. candy)</div><div class="back-example-sentence-1-reading">かぜでのどがいたいので、あめをしゃぶった。</div><div class="back-example-sentence-1-english">My throat hurt from a cold, so I sucked on a candy.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">ずらす</div><div class="front-example-sentence-1">雪のため、試験の開始時間を30分ずらした。</div>	<div class="back-main-reading">ずらす</div><div class="back-main-english">Put off/shift</div><div class="back-example-sentence-1-reading">ゆきのため、しけんのかいしじかんを30ぷんずらした。</div><div class="back-example-sentence-1-english">Due to snow, the exam start time was shifted by 30 minutes.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">どける</div><div class="front-example-sentence-1">通行のじゃまになるので、このいすをどけてください。</div>	<div class="back-main-reading">どける</div><div class="back-main-english">Move (something) out of the way</div><div class="back-example-sentence-1-reading">つうこうのじゃまになるので、このいすをどけてください。</div><div class="back-example-sentence-1-english">Please move this chair out of the way, it's blocking traffic.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">しぼむ</div><div class="front-example-sentence-1">風船が一日でしぼんでしまった。</div>	<div class="back-main-reading">しぼむ</div><div class="back-main-english">Wilt/fade (for flowers/balloons)</div><div class="back-example-sentence-1-reading">ふうせんがいちにちでしぼんでしまった。</div><div class="back-example-sentence-1-english">The balloon deflated within a day.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">傷つく</div><div class="front-example-sentence-1">彼の言葉に傷ついた。</div>	<div class="back-main-reading">きずつく</div><div class="back-main-english">Be hurt</div><div class="back-example-sentence-1-reading">かれのことばにきずついた。</div><div class="back-example-sentence-1-english">I was hurt by his words.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">傷がつく</div><div class="front-example-sentence-1">新車にもう傷がついてしまった。</div>	<div class="back-main-reading">きずがつく</div><div class="back-main-english">Get a scratch</div><div class="back-example-sentence-1-reading">しんしゃにもうきずがついてしまった。</div><div class="back-example-sentence-1-english">My new car already has a scratch on it.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">新たにする</div><div class="front-example-sentence-1">契約を新たにした。</div>	<div class="back-main-reading">あらたにする</div><div class="back-main-english">Renew</div><div class="back-example-sentence-1-reading">けいやくをあらたにした。</div><div class="back-example-sentence-1-english">We renewed the contract.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">改める</div><div class="front-example-sentence-1">彼は先生に注意されて、態度を改めた。</div>	<div class="back-main-reading">あらためる</div><div class="back-main-english">Deal with shortcomings/change/call again</div><div class="back-example-sentence-1-reading">かれはせんせいにちゅういされて、たいどをあらためた。</div><div class="back-example-sentence-1-english">He was warned by the teacher and changed his attitude.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">先に</div><div class="front-example-sentence-1">先に田中さんからお電話がありました。</div>	<div class="back-main-reading">さきに</div><div class="back-main-english">Previously/ahead</div><div class="back-example-sentence-1-reading">さきにたなかさんからおでんわがありました。</div><div class="back-example-sentence-1-english">Mr. Tanaka called earlier.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">先ほど</div><div class="front-example-sentence-1">先ほどお伝えした通りです。</div>	<div class="back-main-reading">さきほど</div><div class="back-main-english">Earlier/a short while ago</div><div class="back-example-sentence-1-reading">さきほどおつたえしたとおりです。</div><div class="back-example-sentence-1-english">It's as I mentioned earlier.</div>	vocabulary::w6 vocabulary::w6d4 jlpt::n2
<div class="front-main">すべて</div><div class="front-example-sentence-1">すべての参加者に賞品が当たった。</div>	<div class="back-main-reading">すべて</div><div class="back-main-english">All/entirely</div><div class="back-example-sentence-1-reading">すべてのさんかしゃにしょうひんがあたった。</div><div class="back-example-sentence-1-english">All participants received a prize.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">第一（に）</div><div class="front-example-sentence-1">何よりも第一に安全を考えるべきだ。</div>	<div class="back-main-reading">だいいち（に）</div><div class="back-main-english">First of all</div><div class="back-example-sentence-1-reading">なによりもだいいちにあんぜんをかんがえるべきだ。</div><div class="back-example-sentence-1-english">Safety should be considered first above all else.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">真っ先に</div><div class="front-example-sentence-1">地震のとき、教室から真っ先に逃げ出したのは先生だった。</div>	<div class="back-main-reading">まっさきに</div><div class="back-main-english">The very first</div><div class="back-example-sentence-1-reading">じしんのとき、きょうしつからまっさきににげだしたのはせんせいだった。</div><div class="back-example-sentence-1-english">When the earthquake hit, the teacher was the very first to run out of the classroom.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">あらゆる</div><div class="front-example-sentence-1">あらゆる方法を試してみた。</div>	<div class="back-main-reading">あらゆる</div><div class="back-main-english">Every possible</div><div class="back-example-sentence-1-reading">あらゆるほうほうをためしてみた。</div><div class="back-example-sentence-1-english">I tried every possible method.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">以前</div><div class="front-example-sentence-1">1900年以前の記録はもう残っていません。</div>	<div class="back-main-reading">いぜん</div><div class="back-main-english">Previously/used to be</div><div class="back-example-sentence-1-reading">1900ねんいぜんのきろくはもうのこっていません。</div><div class="back-example-sentence-1-english">Records from before 1900 no longer remain.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">かつて</div><div class="front-example-sentence-1">この辺りにはかつて公園があった。</div>	<div class="back-main-reading">かつて</div><div class="back-main-english">Once/formerly</div><div class="back-example-sentence-1-reading">このあたりにはかつてこうえんがあった。</div><div class="back-example-sentence-1-english">There used to be a park around here.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">単に</div><div class="front-example-sentence-1">これは単なる誤解にすぎない。</div>	<div class="back-main-reading">たんに</div><div class="back-main-english">Simply/merely</div><div class="back-example-sentence-1-reading">これはたんなるごかいにすぎない。</div><div class="back-example-sentence-1-english">This is merely a misunderstanding.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">ただ</div><div class="front-example-sentence-1">ただ見ているだけでは何も変わらない。</div>	<div class="back-main-reading">ただ</div><div class="back-main-english">Just/only</div><div class="back-example-sentence-1-reading">ただみているだけではなにもかわらない。</div><div class="back-example-sentence-1-english">Just watching won't change anything.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">まね</div><div class="front-example-sentence-1">クモは危険を感じると死んだまねをする。</div>	<div class="back-main-reading">まね</div><div class="back-main-english">Imitate/act like</div><div class="back-example-sentence-1-reading">クモはきけんをかんじるとしんだまねをする。</div><div class="back-example-sentence-1-english">Spiders play dead when they sense danger.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">ふり</div><div class="front-example-sentence-1">眠っているふりをした。</div>	<div class="back-main-reading">ふり</div><div class="back-main-english">Pretend</div><div class="back-example-sentence-1-reading">ねむっているふりをした。</div><div class="back-example-sentence-1-english">I pretended to be asleep.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">必死に</div><div class="front-example-sentence-1">彼は必死に勉強して医者になった。</div>	<div class="back-main-reading">ひっしに</div><div class="back-main-english">Desperately/frantically</div><div class="back-example-sentence-1-reading">かれはひっしにべんきょうしていしゃになった。</div><div class="back-example-sentence-1-english">He studied desperately hard and became a doctor.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">無理に／無理やり</div><div class="front-example-sentence-1">子どもに野菜を無理に食べさせた。</div>	<div class="back-main-reading">むりに／むりやり</div><div class="back-main-english">By force/forcefully</div><div class="back-example-sentence-1-reading">こどもにやさいをむりにたべさせた。</div><div class="back-example-sentence-1-english">I forced the child to eat vegetables.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">高級（な）</div><div class="front-example-sentence-1">友人に高級なワインをもらった。</div>	<div class="back-main-reading">こうきゅうな</div><div class="back-main-english">High class/luxury</div><div class="back-example-sentence-1-reading">ゆうじんにこうきゅうなワインをもらった。</div><div class="back-example-sentence-1-english">I received a high-class wine from a friend.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">上等（な）</div><div class="front-example-sentence-1">このバッグは上等な革でできている。</div>	<div class="back-main-reading">じょうとうな</div><div class="back-main-english">High quality/excellent</div><div class="back-example-sentence-1-reading">このバッグはじょうとうなかわでできている。</div><div class="back-example-sentence-1-english">This bag is made of high-quality leather.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">高度（な）</div><div class="front-example-sentence-1">高度な技術が必要な仕事だ。</div>	<div class="back-main-reading">こうどな</div><div class="back-main-english">High degree/advanced</div><div class="back-example-sentence-1-reading">こうどなぎじゅつがひつようなしごとだ。</div><div class="back-example-sentence-1-english">This job requires advanced skill.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">高等（な）</div><div class="front-example-sentence-1">高等教育を受ける機会が増えた。</div>	<div class="back-main-reading">こうとうな</div><div class="back-main-english">Higher grade (e.g. higher education)</div><div class="back-example-sentence-1-reading">こうとうきょういくをうけるきかいがふえた。</div><div class="back-example-sentence-1-english">Opportunities to receive higher education have increased.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">高価（な）</div><div class="front-example-sentence-1">高価な時計を買った。</div>	<div class="back-main-reading">こうかな</div><div class="back-main-english">Highly priced/expensive</div><div class="back-example-sentence-1-reading">こうかなとけいをかった。</div><div class="back-example-sentence-1-english">I bought an expensive watch.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">勝手に</div><div class="front-example-sentence-1">人の物を勝手に使わないでください。</div>	<div class="back-main-reading">かってに</div><div class="back-main-english">On one's own/selfishly</div><div class="back-example-sentence-1-reading">ひとのものをかってにつかわないでください。</div><div class="back-example-sentence-1-english">Please don't use other people's things without permission.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">無断で</div><div class="front-example-sentence-1">無断で欠席してはいけません。</div>	<div class="back-main-reading">むだんで</div><div class="back-main-english">Without permission/without notice</div><div class="back-example-sentence-1-reading">むだんでけっせきしてはいけません。</div><div class="back-example-sentence-1-english">You must not be absent without permission.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">次々（に／と）</div><div class="front-example-sentence-1">新しい店が次々にオープンしている。</div>	<div class="back-main-reading">つぎつぎに</div><div class="back-main-english">One after another</div><div class="back-example-sentence-1-reading">あたらしいみせがつぎつぎにオープンしている。</div><div class="back-example-sentence-1-english">New shops are opening one after another.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">続々（と）</div><div class="front-example-sentence-1">インフルエンザが流行し、患者が続々と増えている。</div>	<div class="back-main-reading">ぞくぞくと</div><div class="back-main-english">Successively/one after another</div><div class="back-example-sentence-1-reading">インフルエンザがりゅうこうし、かんじゃがぞくぞくとふえている。</div><div class="back-example-sentence-1-english">The flu is spreading and patients are increasing successively.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">案外（と）</div><div class="front-example-sentence-1">その映画はみんなはつまらないと言っていたが、案外面白かった。</div>	<div class="back-main-reading">あんがいと</div><div class="back-main-english">Unexpectedly/contrary to expectation</div><div class="back-example-sentence-1-reading">そのえいがはみんなはつまらないといっていたが、あんがいおもしろかった。</div><div class="back-example-sentence-1-english">Everyone said the movie was boring, but it was surprisingly interesting.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">余計に</div><div class="front-example-sentence-1">医者へ行ったら余計に症状が悪化した。</div>	<div class="back-main-reading">よけいに</div><div class="back-main-english">More/excessively</div><div class="back-example-sentence-1-reading">いしゃへいったらよけいにしょうじょうがあっかした。</div><div class="back-example-sentence-1-english">After going to the doctor, my symptoms got worse instead.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">余分に</div><div class="front-example-sentence-1">余分にコピーを取っておいた。</div>	<div class="back-main-reading">よぶんに</div><div class="back-main-english">Extra/in excess</div><div class="back-example-sentence-1-reading">よぶんにコピーをとっておいた。</div><div class="back-example-sentence-1-english">I made extra copies just in case.</div>	vocabulary::w6 vocabulary::w6d5 jlpt::n2
<div class="front-main">責める</div><div class="front-example-sentence-1">失敗した部下を責めた。</div>	<div class="back-main-reading">せめる</div><div class="back-main-english">Blame/condemn</div><div class="back-example-sentence-1-reading">しっぱいしたぶかをせめた。</div><div class="back-example-sentence-1-english">I blamed my subordinate for the failure.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">攻める</div><div class="front-example-sentence-1">敵の城を攻めた。</div>	<div class="back-main-reading">せめる</div><div class="back-main-english">Attack</div><div class="back-example-sentence-1-reading">てきのしろをせめた。</div><div class="back-example-sentence-1-english">They attacked the enemy's castle.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">乗る</div><div class="front-example-sentence-1">電車に乗って会社に行く。</div>	<div class="back-main-reading">のる</div><div class="back-main-english">Ride/take part in</div><div class="back-example-sentence-1-reading">でんしゃにのってかいしゃにいく。</div><div class="back-example-sentence-1-english">I take the train to work.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">載る</div><div class="front-example-sentence-1">犯人の名前が新聞に載っていた。</div>	<div class="back-main-reading">のる</div><div class="back-main-english">Be published/be placed on</div><div class="back-example-sentence-1-reading">はんにんのなまえがしんぶんにのっていた。</div><div class="back-example-sentence-1-english">The culprit's name was published in the newspaper.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">当たり</div><div class="front-example-sentence-1">1人当たり1000円かかる。</div>	<div class="back-main-reading">あたり</div><div class="back-main-english">Per (e.g. per person)/a hit</div><div class="back-example-sentence-1-reading">1にんあたり1000えんかかる。</div><div class="back-example-sentence-1-english">It costs 1000 yen per person.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">以外</div><div class="front-example-sentence-1">彼以外は全員来た。</div>	<div class="back-main-reading">いがい</div><div class="back-main-english">Except/other than</div><div class="back-example-sentence-1-reading">かれいがいはぜんいんきた。</div><div class="back-example-sentence-1-english">Everyone except him came.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">意外</div><div class="front-example-sentence-1">事件の犯人は意外な人物だった。</div>	<div class="back-main-reading">いがい</div><div class="back-main-english">Unexpected/surprising</div><div class="back-example-sentence-1-reading">じけんのはんにんはいがいなじんぶつだった。</div><div class="back-example-sentence-1-english">The culprit of the incident was an unexpected person.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">夫人</div><div class="front-example-sentence-1">大統領夫人が来日した。</div>	<div class="back-main-reading">ふじん</div><div class="back-main-english">Mrs./wife</div><div class="back-example-sentence-1-reading">だいとうりょうふじんがらいにちした。</div><div class="back-example-sentence-1-english">The president's wife visited Japan.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">婦人</div><div class="front-example-sentence-1">婦人服売り場で服を買った。</div>	<div class="back-main-reading">ふじん</div><div class="back-main-english">Woman/lady</div><div class="back-example-sentence-1-reading">ふじんふくうりばでふくをかった。</div><div class="back-example-sentence-1-english">I bought clothes at the women's clothing section.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">人口</div><div class="front-example-sentence-1">この都市の人口は年々増えている。</div>	<div class="back-main-reading">じんこう</div><div class="back-main-english">Population</div><div class="back-example-sentence-1-reading">このとしのじんこうはねんねんふえている。</div><div class="back-example-sentence-1-english">This city's population is increasing year by year.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">人工</div><div class="front-example-sentence-1">これは人工で作られた湖である。</div>	<div class="back-main-reading">じんこう</div><div class="back-main-english">Artificial/man-made</div><div class="back-example-sentence-1-reading">これはじんこうでつくられたみずうみである。</div><div class="back-example-sentence-1-english">This is an artificially created lake.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">味方</div><div class="front-example-sentence-1">彼はいつも私の味方をしてくれる。</div>	<div class="back-main-reading">みかた</div><div class="back-main-english">Ally/supporter</div><div class="back-example-sentence-1-reading">かれはいつもわたしのみかたをしてくれる。</div><div class="back-example-sentence-1-english">He always takes my side.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">特徴</div><div class="front-example-sentence-1">キリンは首が長いのが特徴です。</div>	<div class="back-main-reading">とくちょう</div><div class="back-main-english">Distinguishing feature (good or bad)</div><div class="back-example-sentence-1-reading">キリンはくびがながいのがとくちょうです。</div><div class="back-example-sentence-1-english">The giraffe's distinguishing feature is its long neck.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">特長</div><div class="front-example-sentence-1">この製品の特長は軽さです。</div>	<div class="back-main-reading">とくちょう</div><div class="back-main-english">Strong point/merit</div><div class="back-example-sentence-1-reading">このせいひんのとくちょうはかるさです。</div><div class="back-example-sentence-1-english">This product's strong point is its lightness.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">ある</div><div class="front-example-sentence-1">ある日、彼から手紙が届いた。</div>	<div class="back-main-reading">ある</div><div class="back-main-english">A certain/some</div><div class="back-example-sentence-1-reading">あるひ、かれからてがみがとどいた。</div><div class="back-example-sentence-1-english">One day, I received a letter from him.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">あくる</div><div class="front-example-sentence-1">彼女は入社したあくる年に結婚した。</div>	<div class="back-main-reading">あくる</div><div class="back-main-english">Next/following (day)</div><div class="back-example-sentence-1-reading">かのじょはにゅうしゃしたあくるとしにけっこんした。</div><div class="back-example-sentence-1-english">She got married the year after joining the company.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">もたらす</div><div class="front-example-sentence-1">インターネットは情報社会に大きい変化をもたらした。</div>	<div class="back-main-reading">もたらす</div><div class="back-main-english">Bring about/cause</div><div class="back-example-sentence-1-reading">インターネットはじょうほうしゃかいにおおきいへんかをもたらした。</div><div class="back-example-sentence-1-english">The internet brought about a great change to the information society.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">詳しい</div><div class="front-example-sentence-1">彼は歴史に詳しい。</div>	<div class="back-main-reading">くわしい</div><div class="back-main-english">Detailed/knowledgeable</div><div class="back-example-sentence-1-reading">かれはれきしにくわしい。</div><div class="back-example-sentence-1-english">He is knowledgeable about history.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">実は</div><div class="front-example-sentence-1">死んだと思った猫は実は隣の家で飼われていた。</div>	<div class="back-main-reading">じつは</div><div class="back-main-english">To tell the truth/actually</div><div class="back-example-sentence-1-reading">しんだとおもったねこはじつはとなりのいえでかわれていた。</div><div class="back-example-sentence-1-english">The cat I thought had died was actually being kept next door.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">実に</div><div class="front-example-sentence-1">実に美しい景色だ。</div>	<div class="back-main-reading">じつに</div><div class="back-main-english">Really/truly</div><div class="back-example-sentence-1-reading">じつにうつくしいけしきだ。</div><div class="back-example-sentence-1-english">What a truly beautiful view.</div>	vocabulary::w6 vocabulary::w6d6 jlpt::n2
<div class="front-main">掲示板</div><div class="front-example-sentence-1">インターネットの掲示板に意見を書き込んだ。</div>	<div class="back-main-reading">けいじばん</div><div class="back-main-english">A bulletin board system (BBS)</div><div class="back-example-sentence-1-reading">インターネットのけいじばんにいけんをかきこんだ。</div><div class="back-example-sentence-1-english">I posted my opinion on the internet bulletin board.</div>	reading::w6 reading::w6d1 jlpt::n2
<div class="front-main">書き込み</div><div class="front-example-sentence-1">掲示板の書き込みを読んだ。</div>	<div class="back-main-reading">かきこみ</div><div class="back-main-english">Posting</div><div class="back-example-sentence-1-reading">けいじばんのかきこみをよんだ。</div><div class="back-example-sentence-1-english">I read the posts on the bulletin board.</div>	reading::w6 reading::w6d1 jlpt::n2
<div class="front-main">進化する</div><div class="front-example-sentence-1">言葉は時代とともに進化する。</div>	<div class="back-main-reading">しんかする</div><div class="back-main-english">To evolve</div><div class="back-example-sentence-1-reading">ことばはじだいとともにしんかする。</div><div class="back-example-sentence-1-english">Language evolves with the times.</div>	reading::w6 reading::w6d1 jlpt::n2
<div class="front-main">猛烈なスピードで</div><div class="front-example-sentence-1">技術が猛烈なスピードで進歩している。</div>	<div class="back-main-reading">もうれつなスピードで</div><div class="back-main-english">At a breakneck speed</div><div class="back-example-sentence-1-reading">ぎじゅつがもうれつなスピードでしんぽしている。</div><div class="back-example-sentence-1-english">Technology is advancing at a breakneck speed.</div>	reading::w6 reading::w6d1 jlpt::n2
<div class="front-main">チカチカする</div><div class="front-example-sentence-1">目がチカチカして痛い。</div>	<div class="back-main-reading">チカチカする</div><div class="back-main-english">(eyes) burning/stinging</div><div class="back-example-sentence-1-reading">めがチカチカしていたい。</div><div class="back-example-sentence-1-english">My eyes are stinging and hurt.</div>	reading::w6 reading::w6d2 jlpt::n2
<div class="front-main">シックハウス症候群</div><div class="front-example-sentence-1">新築の家でシックハウス症候群になった。</div>	<div class="back-main-reading">シックハウスしょうこうぐん</div><div class="back-main-english">Sick-house syndrome</div><div class="back-example-sentence-1-reading">しんちくのいえでシックハウスしょうこうぐんになった。</div><div class="back-example-sentence-1-english">I developed sick-house syndrome in the newly built house.</div>	reading::w6 reading::w6d2 jlpt::n2
<div class="front-main">接着剤</div><div class="front-example-sentence-1">壁紙を接着剤で貼った。</div>	<div class="back-main-reading">せっちゃくざい</div><div class="back-main-english">Adhesive</div><div class="back-example-sentence-1-reading">かべがみをせっちゃくざいではった。</div><div class="back-example-sentence-1-english">I glued the wallpaper on with adhesive.</div>	reading::w6 reading::w6d2 jlpt::n2
<div class="front-main">反応</div><div class="front-example-sentence-1">薬にアレルギー反応を起こした。</div>	<div class="back-main-reading">はんのう</div><div class="back-main-english">A reaction</div><div class="back-example-sentence-1-reading">くすりにアレルギーはんのうをおこした。</div><div class="back-example-sentence-1-english">I had an allergic reaction to the medicine.</div>	reading::w6 reading::w6d2 jlpt::n2
<div class="front-main">ホルムアルデヒド</div><div class="front-example-sentence-1">接着剤にホルムアルデヒドが含まれている。</div>	<div class="back-main-reading">ホルムアルデヒド</div><div class="back-main-english">Formaldehyde</div><div class="back-example-sentence-1-reading">せっちゃくざいにホルムアルデヒドがふくまれている。</div><div class="back-example-sentence-1-english">The adhesive contains formaldehyde.</div>	reading::w6 reading::w6d2 jlpt::n2
<div class="front-main">たんぱく質</div><div class="front-example-sentence-1">肉や魚にはたんぱく質が多い。</div>	<div class="back-main-reading">たんぱくしつ</div><div class="back-main-english">Protein</div><div class="back-example-sentence-1-reading">にくやさかなにはたんぱくしつがおおい。</div><div class="back-example-sentence-1-english">Meat and fish are high in protein.</div>	reading::w6 reading::w6d2 jlpt::n2
<div class="front-main">形成する</div><div class="front-example-sentence-1">人体の多くはたんぱく質で形成されている。</div>	<div class="back-main-reading">けいせいする</div><div class="back-main-english">To form</div><div class="back-example-sentence-1-reading">じんたいのおおくはたんぱくしつでけいせいされている。</div><div class="back-example-sentence-1-english">Much of the human body is formed of protein.</div>	reading::w6 reading::w6d2 jlpt::n2
<div class="front-main">スズメバチ</div><div class="front-example-sentence-1">庭でスズメバチを見かけた。</div>	<div class="back-main-reading">スズメバチ</div><div class="back-main-english">A hornet</div><div class="back-example-sentence-1-reading">にわでスズメバチをみかけた。</div><div class="back-example-sentence-1-english">I saw a hornet in the garden.</div>	reading::w6 reading::w6d3 jlpt::n2
<div class="front-main">はれる</div><div class="front-example-sentence-1">蚊に刺されたところがはれた。</div>	<div class="back-main-reading">はれる</div><div class="back-main-english">To swell</div><div class="back-example-sentence-1-reading">かにさされたところがはれた。</div><div class="back-example-sentence-1-english">The spot where I was bitten by a mosquito swelled up.</div>	reading::w6 reading::w6d3 jlpt::n2
<div class="front-main">アレルギー体質</div><div class="front-example-sentence-1">私はアレルギー体質だ。</div>	<div class="back-main-reading">アレルギーたいしつ</div><div class="back-main-english">Allergic constitution</div><div class="back-example-sentence-1-reading">わたしはアレルギーたいしつだ。</div><div class="back-example-sentence-1-english">I have an allergic constitution.</div>	reading::w6 reading::w6d3 jlpt::n2
<div class="front-main">毒性が強い</div><div class="front-example-sentence-1">このきのこは毒性が強い。</div>	<div class="back-main-reading">どくせいがつよい</div><div class="back-main-english">Very poisonous</div><div class="back-example-sentence-1-reading">このきのこはどくせいがつよい。</div><div class="back-example-sentence-1-english">This mushroom is highly poisonous.</div>	reading::w6 reading::w6d3 jlpt::n2
